N,N_pos,N_neg,ratio,disc_pos,disc_neg,a,b,mcnemar_reject_rate,stratified_reject_rate,mcnemar_se,stratified_se,mcnemar_var_mean,stratified_var_mean,var_ratio_mean,var_ratio_std,power_diff,n_sim,part,part_name,effect_type,ab_squared,delta_acc_true,expected_disc_count
500,250,250,1.0,0.5,0.5,0.35,-0.15,0.90348,0.92792,0.0013206353743558442,0.001156585263610081,0.0010001630400000002,0.00085167333056,1.1752304676748804,0.039162405280159865,0.024440000000000017,50000,3,Power_Hetero,ab_0.25_dAcc_0.1,0.25,0.1,
500,250,250,1.0,0.5,0.5,0.4,-0.1,0.99922,0.99954,0.00012485123948123247,9.589456710367026e-05,0.00099953152,0.00082639230528,1.2104031766959613,0.04115445290888458,0.00031999999999998696,50000,3,Power_Hetero,ab_0.25_dAcc_0.15,0.25,0.15,
500,250,250,1.0,0.5,0.5,0.45,-0.05,1.0,1.0,0.0,0.0,0.0009998336799999998,0.00079172765088,1.2637046594878778,0.04367641696792415,0.0,50000,3,Power_Hetero,ab_0.25_dAcc_0.2,0.25,0.2,
1000,500,500,1.0,0.5,0.5,0.05,0.05,0.61064,0.613,0.0021806365602731696,0.0021782148654345373,0.0005000145,0.0004965215158799999,1.0070536167065691,0.004969305787303169,0.0023600000000000287,50000,3,Power_Hetero,ab_0.0_dAcc_0.05,0.0,0.05,
1000,500,500,1.0,0.5,0.5,0.1,0.1,0.99462,0.9947,0.00032714081371788665,0.0003247124882107238,0.0005000225399999998,0.00048903019804,1.0225418070451666,0.00944058011611715,8.000000000008001e-05,50000,3,Power_Hetero,ab_0.0_dAcc_0.1,0.0,0.1,
1000,500,500,1.0,0.5,0.5,0.15,0.15,1.0,1.0,0.0,0.0,0.00049999898,0.0004765695839599999,1.049313952277727,0.01435650121314402,0.0,50000,3,Power_Hetero,ab_0.0_dAcc_0.15,0.0,0.15,
1000,500,500,1.0,0.5,0.5,0.2,0.2,1.0,1.0,0.0,0.0,0.0005000403,0.00045910103452000004,1.0894416816839407,0.01987869466274076,0.0,50000,3,Power_Hetero,ab_0.0_dAcc_0.2,0.0,0.2,
1000,500,500,1.0,0.5,0.5,0.1,0.0,0.60952,0.6136,0.0021817670343095754,0.002177590595130315,0.0005000023200000001,0.0004939999792000001,1.0121847333083223,0.00669584043069489,0.0040800000000000836,50000,3,Power_Hetero,ab_0.01_dAcc_0.05,0.01,0.05,
1000,500,500,1.0,0.5,0.5,0.15,0.05,0.99418,0.99428,0.000340180175789244,0.00033726196346460264,0.0005000442,0.0004865436337599999,1.0278275778878292,0.010451607243552269,0.00010000000000010001,50000,3,Power_Hetero,ab_0.01_dAcc_0.1,0.01,0.1,
1000,500,500,1.0,0.5,0.5,0.2,0.1,1.0,1.0,0.0,0.0,0.00050005192,0.0004740572128,1.0549861469491641,0.015091649580784518,0.0,50000,3,Power_Hetero,ab_0.01_dAcc_0.15,0.01,0.15,
1000,500,500,1.0,0.5,0.5,0.25,0.15,1.0,1.0,0.0,0.0,0.0005000852,0.00045667343008000004,1.0953373933609611,0.020394472446486105,0.0,50000,3,Power_Hetero,ab_0.01_dAcc_0.2,0.01,0.2,
1000,500,500,1.0,0.5,0.5,0.15,-0.05,0.61408,0.62406,0.002177088668841947,0.0021661445768923183,0.00049991726,0.00048643290179999993,1.027801629834258,0.01045180507578725,0.009979999999999989,50000,3,Power_Hetero,ab_0.04_dAcc_0.05,0.04,0.05,
1000,500,500,1.0,0.5,0.5,0.2,0.0,0.99486,0.99512,0.00031979932457714896,0.00031164677440974727,0.0005000008800000001,0.00047905742167999996,1.0438381440046658,0.013166147825197516,0.000260000000000038,50000,3,Power_Hetero,ab_0.04_dAcc_0.1,0.04,0.1,
1000,500,500,1.0,0.5,0.5,0.25,0.05,1.0,1.0,0.0,0.0,0.0005000108799999999,0.00046656887440000005,1.071873595056546,0.017093507940098052,0.0,50000,3,Power_Hetero,ab_0.04_dAcc_0.15,0.04,0.15,
1000,500,500,1.0,0.5,0.5,0.3,0.1,1.0,1.0,0.0,0.0,0.00049999052,0.00044909830104,1.1136209264680228,0.021792723850142692,0.0,50000,3,Power_Hetero,ab_0.04_dAcc_0.2,0.04,0.2,
1000,500,500,1.0,0.5,0.5,0.2,-0.1,0.61106,0.6313,0.002180209514702658,0.0021575926863057356,0.00050000024,0.00047402960359999995,1.054946662029278,0.01509769069858607,0.020239999999999925,50000,3,Power_Hetero,ab_0.09_dAcc_0.05,0.09,0.05,
1000,500,500,1.0,0.5,0.5,0.25,-0.05,0.99514,0.99574,0.00031101062361276263,0.0002912680003021287,0.00050003744,0.00046653029415999995,1.072019868205912,0.01717621776029063,0.0005999999999999339,50000,3,Power_Hetero,ab_0.09_dAcc_0.1,0.09,0.1,
1000,500,500,1.0,0.5,0.5,0.3,0.0,1.0,1.0,0.0,0.0,0.00049999762,0.00045405772940000004,1.1014354092021714,0.02028595262463472,0.0,50000,3,Power_Hetero,ab_0.09_dAcc_0.15,0.09,0.15,
1000,500,500,1.0,0.5,0.5,0.35,0.05,1.0,1.0,0.0,0.0,0.0005001757800000001,0.00043678485403999997,1.1454711516454716,0.024027196037186192,0.0,50000,3,Power_Hetero,ab_0.09_dAcc_0.2,0.09,0.2,
1000,500,500,1.0,0.5,0.5,0.25,-0.15,0.61808,0.6511,0.0021728189689893635,0.0021315195987839284,0.0004999975199999999,0.00045661152256,1.0952935744829975,0.020408090890101215,0.03302000000000005,50000,3,Power_Hetero,ab_0.16_dAcc_0.05,0.16,0.05,
1000,500,500,1.0,0.5,0.5,0.3,-0.1,0.99574,0.99686,0.0002912680003021287,0.0002502055315135951,0.0005000591799999999,0.0004492042082,1.1135076084531417,0.021750955398567282,0.0011200000000000099,50000,3,Power_Hetero,ab_0.16_dAcc_0.1,0.16,0.1,
1000,500,500,1.0,0.5,0.5,0.35,-0.05,1.0,1.0,0.0,0.0,0.00049993068,0.00043658412952,1.1454284951360536,0.024039479619572465,0.0,50000,3,Power_Hetero,ab_0.16_dAcc_0.15,0.16,0.15,
1000,500,500,1.0,0.5,0.5,0.4,0.0,1.0,1.0,0.0,0.0,0.0005000793,0.00041925459524000007,1.1931691120390975,0.027139376273582413,0.0,50000,3,Power_Hetero,ab_0.16_dAcc_0.2,0.16,0.2,
1000,500,500,1.0,0.5,0.5,0.3,-0.2,0.6177,0.6698,0.002173231280835061,0.0021031783566782918,0.0005001148400000001,0.00043417789768,1.1523049845263384,0.02653322071135486,0.052099999999999924,50000,3,Power_Hetero,ab_0.25_dAcc_0.05,0.25,0.05,
1000,500,500,1.0,0.5,0.5,0.35,-0.15,0.99666,0.99786,0.00025802497553531554,0.00020666012677824578,0.0004998759799999999,0.00042661781828,1.172152930337091,0.027402221626222766,0.0011999999999999789,50000,3,Power_Hetero,ab_0.25_dAcc_0.1,0.25,0.1,
1000,500,500,1.0,0.5,0.5,0.4,-0.1,1.0,1.0,0.0,0.0,0.00049994112,0.00041413810943999996,1.207626211782919,0.0289146043234134,0.0,50000,3,Power_Hetero,ab_0.25_dAcc_0.15,0.25,0.15,
1000,500,500,1.0,0.5,0.5,0.45,-0.05,1.0,1.0,0.0,0.0,0.0004999793400000001,0.00039664243692,1.2609406356190713,0.030548925360169905,0.0,50000,3,Power_Hetero,ab_0.25_dAcc_0.2,0.25,0.2,
2000,1000,1000,1.0,0.5,0.5,0.05,0.05,0.88574,0.88614,0.0014227062409366174,0.0014205344092981344,0.00024998649999999996,0.00024848471630000004,1.0060524317714414,0.003352643926727849,0.00040000000000006697,50000,3,Power_Hetero,ab_0.0_dAcc_0.05,0.0,0.05,
2000,1000,1000,1.0,0.5,0.5,0.1,0.1,1.0,1.0,0.0,0.0,0.000250019765,0.000244763879695,1.0215055694428532,0.0066061395869342785,0.0,50000,3,Power_Hetero,ab_0.0_dAcc_0.1,0.0,0.1,
2000,1000,1000,1.0,0.5,0.5,0.15,0.15,1.0,1.0,0.0,0.0,0.00024999921500000005,0.00023852222498499997,1.048188360363612,0.0100853766796509,0.0,50000,3,Power_Hetero,ab_0.0_dAcc_0.15,0.0,0.15,
2000,1000,1000,1.0,0.5,0.5,0.2,0.2,1.0,1.0,0.0,0.0,0.00025006564,0.0002298172094,1.0882389459419848,0.014035690832839813,0.0,50000,3,Power_Hetero,ab_0.0_dAcc_0.2,0.0,0.2,
2000,1000,1000,1.0,0.5,0.5,0.1,0.0,0.8857,0.88684,0.0014229231180917681,0.0014167202574961652,0.000249966215,0.000247220599805,1.011121668675235,0.004618259421634229,0.0011399999999999189,50000,3,Power_Hetero,ab_0.01_dAcc_0.05,0.01,0.05,
2000,1000,1000,1.0,0.5,0.5,0.15,0.05,0.99998,0.99998,1.9999799999009992e-05,1.9999799999009992e-05,0.0002500064,0.00024352260952000001,1.0266640446693214,0.007312229020918739,0.0,50000,3,Power_Hetero,ab_0.01_dAcc_0.1,0.01,0.1,
2000,1000,1000,1.0,0.5,0.5,0.2,0.1,1.0,1.0,0.0,0.0,0.00025000474,0.00023726505960999997,1.0537719750474455,0.010550083764644783,0.0,50000,3,Power_Hetero,ab_0.01_dAcc_0.15,0.01,0.15,
2000,1000,1000,1.0,0.5,0.5,0.25,0.15,1.0,1.0,0.0,0.0,0.00024997609,0.00022850366062,1.0941065896761963,0.014323197168948712,0.0,50000,3,Power_Hetero,ab_0.01_dAcc_0.2,0.01,0.2,
2000,1000,1000,1.0,0.5,0.5,0.15,-0.05,0.88862,0.89256,0.001406943464393648,0.0013848945548308,0.00025000597500000004,0.00024352013339500004,1.026671368538525,0.007294044170978699,0.003940000000000055,50000,3,Power_Hetero,ab_0.04_dAcc_0.05,0.04,0.05,
2000,1000,1000,1.0,0.5,0.5,0.2,0.0,1.0,1.0,0.0,0.0,0.00024992730000000004,0.0002396941394,1.0427527813958095,0.009265048609446994,0.0,50000,3,Power_Hetero,ab_0.04_dAcc_0.1,0.04,0.1,
2000,1000,1000,1.0,0.5,0.5,0.25,0.05,1.0,1.0,0.0,0.0,0.00025002152499999997,0.000233535841375,1.0706875536056908,0.011937798777913903,0.0,50000,3,Power_Hetero,ab_0.04_dAcc_0.15,0.04,0.15,
2000,1000,1000,1.0,0.5,0.5,0.3,0.1,1.0,1.0,0.0,0.0,0.00025002525,0.00022477957425000002,1.112458382134618,0.015329310437836962,0.0,50000,3,Power_Hetero,ab_0.04_dAcc_0.2,0.04,0.2,
2000,1000,1000,1.0,0.5,0.5,0.2,-0.1,0.88962,0.8984,0.001401401124589245,0.001351128713335632,0.0002499998,0.00023725740311000002,1.0537857509107111,0.010639787169755043,0.00878000000000001,50000,3,Power_Hetero,ab_0.09_dAcc_0.05,0.09,0.05,
2000,1000,1000,1.0,0.5,0.5,0.25,-0.05,1.0,1.0,0.0,0.0,0.000249948385,0.000233455209245,1.0707432065841331,0.01200558261385694,0.0,50000,3,Power_Hetero,ab_0.09_dAcc_0.1,0.09,0.1,
2000,1000,1000,1.0,0.5,0.5,0.3,0.0,1.0,1.0,0.0,0.0,0.00025002832999999994,0.00022730974655000002,1.1000747536835918,0.014128049720595068,0.0,50000,3,Power_Hetero,ab_0.09_dAcc_0.15,0.09,0.15,
2000,1000,1000,1.0,0.5,0.5,0.35,0.05,1.0,1.0,0.0,0.0,0.00025000684,0.00021855119579000003,1.1440971237678956,0.016960207232054495,0.0,50000,3,Power_Hetero,ab_0.09_dAcc_0.2,0.09,0.2,
2000,1000,1000,1.0,0.5,0.5,0.25,-0.15,0.89664,0.91068,0.0013614456316724513,0.0012754758923633168,0.000249978305,0.00022851520961500002,1.0940558438678745,0.014309309983719315,0.014040000000000052,50000,3,Power_Hetero,ab_0.16_dAcc_0.05,0.16,0.05,
2000,1000,1000,1.0,0.5,0.5,0.3,-0.1,1.0,1.0,0.0,0.0,0.00025000708,0.00022477204276999998,1.112420164750391,0.015410790487129476,0.0,50000,3,Power_Hetero,ab_0.16_dAcc_0.1,0.16,0.1,
2000,1000,1000,1.0,0.5,0.5,0.35,-0.05,1.0,1.0,0.0,0.0,0.00025001991000000003,0.00021853329628000002,1.144244234139226,0.016827813292751584,0.0,50000,3,Power_Hetero,ab_0.16_dAcc_0.15,0.16,0.15,
2000,1000,1000,1.0,0.5,0.5,0.4,0.0,1.0,1.0,0.0,0.0,0.00024999671499999996,0.000209795162155,1.1918149543917396,0.01914092098051636,0.0,50000,3,Power_Hetero,ab_0.16_dAcc_0.2,0.16,0.2,
2000,1000,1000,1.0,0.5,0.5,0.3,-0.2,0.90132,0.9232,0.0013337335386050693,0.0011908128316406401,0.000249991675,0.000217264025155,1.1508482756115777,0.018626915277602258,0.02188000000000001,50000,3,Power_Hetero,ab_0.25_dAcc_0.05,0.25,0.05,
2000,1000,1000,1.0,0.5,0.5,0.35,-0.15,1.0,1.0,0.0,0.0,0.0002500323,0.0002136021217,1.1707678659898126,0.019254726373153685,0.0,50000,3,Power_Hetero,ab_0.25_dAcc_0.1,0.25,0.1,
2000,1000,1000,1.0,0.5,0.5,0.4,-0.1,1.0,1.0,0.0,0.0,0.00025002009500000005,0.00020733407588500002,1.2060975064141801,0.020177066013989144,0.0,50000,3,Power_Hetero,ab_0.25_dAcc_0.15,0.25,0.15,
2000,1000,1000,1.0,0.5,0.5,0.45,-0.05,1.0,1.0,0.0,0.0,0.00024999542000000004,0.00019852771951000002,1.2594498252836208,0.021481756907623214,0.0,50000,3,Power_Hetero,ab_0.25_dAcc_0.2,0.25,0.2,
30,15,15,1.0,0.25,0.25,0.0,-0.0,0.0448,0.07264,0.0009251265859329739,0.0011607190047552422,0.008344269291296577,0.007788334385437689,1.0765330322159776,0.07891497582850865,0.027839999999999997,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,3.75
30,15,15,1.0,0.3,0.3,0.0,-0.0,0.04082,0.06986,0.0008849149970477391,0.0011399963192923036,0.010011,0.009346059259259258,1.076312874003734,0.0803728437067961,0.029040000000000003,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,4.5
30,15,15,1.0,0.35,0.35,0.0,-0.0,0.04288,0.07064,0.0009059945430299236,0.001145862037070781,0.011667044444444443,0.01089061037037037,1.0766885713793342,0.08167736368361797,0.027759999999999993,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,5.25
30,15,15,1.0,0.4,0.4,0.0,-0.0,0.0442,0.0699,0.0009191992167098491,0.0011402981189145233,0.013351888888888887,0.012453072592592592,1.0777369347003447,0.08390766549250268,0.0257,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,6.0
30,15,15,1.0,0.45,0.45,0.0,-0.0,0.04544,0.0688,0.0009313990165337303,0.0011319590098585726,0.014995577777777776,0.01399896,1.0768971210133331,0.08487295687407216,0.02336,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,6.75
30,15,15,1.0,0.5,0.5,0.0,-0.0,0.04802,0.06854,0.0009561807318702883,0.0011299758262901026,0.01667728888888889,0.015568474074074074,1.0769619838417466,0.08468510788314833,0.020520000000000004,50000,4,Expected_Disc_Count,ab_0.0_disc_0.5,0.0,0.0,7.5
40,20,20,1.0,0.25,0.25,0.0,-0.0,0.0432,0.07216,0.000909216805827961,0.0011571770339926385,0.0062545000000000005,0.00594105625,1.0554986080688566,0.05664357233172166,0.02896,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,5.0
40,20,20,1.0,0.3,0.3,0.0,-0.0,0.04312,0.06768,0.0009084125230312492,0.0011233825492680577,0.007500250000000001,0.007125402499999999,1.0554794631442053,0.057739130186456454,0.024560000000000005,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,6.0
40,20,20,1.0,0.35,0.35,0.0,-0.0,0.04614,0.06628,0.0009382014751640503,0.0011125372946557792,0.008731649999999999,0.00829261625,1.0558647599138766,0.05829009521972549,0.020140000000000005,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,7.0
40,20,20,1.0,0.4,0.4,0.0,-0.0,0.04882,0.06506,0.0009637075033432084,0.0011029705018721035,0.010016737500000001,0.009517876875000001,1.0553161678017584,0.05843759180830949,0.016240000000000004,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,8.0
40,20,20,1.0,0.45,0.45,0.0,-0.0,0.05264,0.06708,0.0009986894452230883,0.0011187517472612055,0.011250375000000002,0.010687745,1.055663900436724,0.059648184391822935,0.014440000000000001,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,9.0
40,20,20,1.0,0.5,0.5,0.0,-0.0,0.05048,0.064,0.0009790992758653232,0.0010945684080951724,0.012503612500000002,0.011887345625,1.0547880766059547,0.0594138277233628,0.013520000000000004,50000,4,Expected_Disc_Count,ab_0.0_disc_0.5,0.0,0.0,10.0
50,25,25,1.0,0.25,0.25,0.0,-0.0,0.04338,0.06618,0.0009110233323027463,0.0011117572360906855,0.00500228,0.0048022438399999996,1.0433722955212659,0.04396654035959547,0.0228,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,6.25
50,25,25,1.0,0.3,0.3,0.0,-0.0,0.04754,0.06334,0.0009516296380420274,0.0010892937565230051,0.0059978240000000006,0.005756798719999999,1.0436994560137354,0.04541957695554138,0.015799999999999995,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,7.5
50,25,25,1.0,0.35,0.35,0.0,-0.0,0.05066,0.06208,0.0009807503698699277,0.0010791299606627554,0.007006551999999999,0.0067270592,1.043426540662194,0.045140815361499644,0.011420000000000007,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,8.75
50,25,25,1.0,0.4,0.4,0.0,-0.0,0.0528,0.06152,0.0010001215926076189,0.0010745723763432597,0.00801232,0.007691724800000001,1.0434802816260083,0.04515137555465874,0.008719999999999999,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,10.0
50,25,25,1.0,0.45,0.45,0.0,-0.0,0.05498,0.06268,0.0010193841238708792,0.0010839854021157296,0.00900232,0.008641242240000001,1.0435792910228572,0.04572836173064245,0.0076999999999999985,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,11.25
50,25,25,1.0,0.5,0.5,0.0,-0.0,0.05184,0.0596,0.0009914899333830877,0.0010587524734327661,0.00999536,0.009597627519999999,1.0432953933012383,0.04614880765608577,0.007760000000000003,50000,4,Expected_Disc_Count,ab_0.0_disc_0.5,0.0,0.0,12.5
60,30,30,1.0,0.25,0.25,0.0,-0.0,0.04794,0.06022,0.0009554240566366331,0.0010638942767023424,0.004164983333333334,0.004026753888888889,1.0355964664676243,0.03658663148524451,0.01228,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,7.5
60,30,30,1.0,0.3,0.3,0.0,-0.0,0.04916,0.05448,0.0009668846301395012,0.0010150066955444184,0.004997283333333334,0.004831195370370371,1.0356124190609581,0.03633060867717809,0.005319999999999998,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,9.0
60,30,30,1.0,0.35,0.35,0.0,-0.0,0.05208,0.0561,0.0009936566167444367,0.001029104367885007,0.005832833333333333,0.005639224444444444,1.035582254460344,0.03705566572188307,0.004019999999999996,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,10.5
60,30,30,1.0,0.4,0.4,0.0,-0.0,0.05318,0.05646,0.0010035127064467095,0.0010322041309741015,0.006670811111111111,0.006448193703703705,1.03575340194841,0.037269024385354566,0.003280000000000005,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,12.0
60,30,30,1.0,0.45,0.45,0.0,-0.0,0.05404,0.0584,0.0010111347922013166,0.001048708157687352,0.007506461111111111,0.0072555398148148155,1.0358531965481568,0.03755979576466739,0.004360000000000003,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,13.5
60,30,30,1.0,0.5,0.5,0.0,-0.0,0.05234,0.05858,0.0009959972329278831,0.001050222677340382,0.00834026111111111,0.00806240685185185,1.0356932354016288,0.037311288785410616,0.0062400000000000025,50000,4,Expected_Disc_Count,ab_0.0_disc_0.5,0.0,0.0,15.0
75,38,37,1.0,0.25,0.25,0.0,-0.0,0.05042,0.0547,0.0009785481449576204,0.0010169356911820923,0.0033378346666666663,0.003249269770823456,1.0279858862981053,0.02850787199816042,0.004279999999999999,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,9.375
75,38,37,1.0,0.3,0.3,0.0,-0.0,0.05082,0.0531,0.0009822151251126202,0.0010027999800558435,0.0040057208888888895,0.003899819984194722,1.0279013697591122,0.028633069200137952,0.0022800000000000042,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,11.25
75,38,37,1.0,0.35,0.35,0.0,-0.0,0.05352,0.056,0.0010065347445567887,0.0010282412168358163,0.004661944888888889,0.004537520022759603,1.0281835136299173,0.02882401868048561,0.002480000000000003,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,13.125
75,38,37,1.0,0.4,0.4,0.0,-0.0,0.05188,0.05698,0.0009918514566203953,0.0010366607892652255,0.005335271111111112,0.005193420763078869,1.0280940244073318,0.029031232557781842,0.0051,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,15.0
75,38,37,1.0,0.45,0.45,0.0,-0.0,0.04978,0.0572,0.0009726453783368324,0.0010385389737511057,0.005997756444444444,0.005838449810652758,1.0280444033735234,0.028935250773624948,0.007420000000000003,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,16.875
75,38,37,1.0,0.5,0.5,0.0,-0.0,0.04758,0.05574,0.0009520099117131082,0.0010259927134244182,0.006670304000000001,0.006493095548601234,1.0280790839409868,0.029087464858015534,0.00816,50000,4,Expected_Disc_Count,ab_0.0_disc_0.5,0.0,0.0,18.75
100,50,50,1.0,0.25,0.25,0.0,-0.0,0.05234,0.05322,0.0009959972329278831,0.0010038688320692102,0.00250343,0.00245313732,1.0209193623403203,0.02107510529833051,0.0008800000000000058,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,12.5
100,50,50,1.0,0.3,0.3,0.0,-0.0,0.04926,0.0513,0.0009678166396585667,0.0009865932292490154,0.002999624,0.0029400231200000003,1.0206524624955333,0.02108122108487887,0.00204,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,15.0
100,50,50,1.0,0.35,0.35,0.0,-0.0,0.04882,0.05308,0.0009637075033432084,0.0010026216993462688,0.003504302,0.00343472508,1.0206829455474453,0.0211012524498179,0.00426,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,17.5
100,50,50,1.0,0.4,0.4,0.0,-0.0,0.05076,0.05646,0.0009816661591396537,0.0010322041309741015,0.004001265999999999,0.003920728439999999,1.020974427982916,0.021442342519724177,0.005700000000000004,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,20.0
100,50,50,1.0,0.45,0.45,0.0,-0.0,0.05048,0.05644,0.0009790992758653232,0.0010320322320547938,0.004495842,0.004405521159999999,1.020928304480671,0.02143291278472587,0.00596,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,22.5
100,50,50,1.0,0.5,0.5,0.0,-0.0,0.04868,0.05414,0.0009623955278366583,0.001012016406981626,0.004996678,0.004896776439999999,1.0208223659455078,0.021297700797523376,0.00546,50000,4,Expected_Disc_Count,ab_0.0_disc_0.5,0.0,0.0,25.0
125,62,63,1.0,0.25,0.25,0.0,-0.0,0.04996,0.0518,0.0009743099958432121,0.0009911282459903966,0.0020002419200000005,0.001968396073159242,1.0164349049491421,0.016634994451149895,0.0018400000000000014,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,15.625
125,62,63,1.0,0.3,0.3,0.0,-0.0,0.05074,0.05538,0.0009814830859469765,0.0010228690590686571,0.002398720000000001,0.0023601786511008704,1.0165932129901816,0.01682188511210031,0.004639999999999998,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,18.75
125,62,63,1.0,0.35,0.35,0.0,-0.0,0.04862,0.05412,0.0009618325800262747,0.0010118401612903098,0.00279997056,0.002755209534787507,1.0165237034300088,0.01670512162594343,0.005500000000000005,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,21.875
125,62,63,1.0,0.4,0.4,0.0,-0.0,0.04908,0.05482,0.0009661382261353704,0.0010179859291758408,0.00319803136,0.0031466381134254992,1.0166067449464196,0.01681958648072107,0.005740000000000002,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,25.0
125,62,63,1.0,0.45,0.45,0.0,-0.0,0.05152,0.05648,0.000988591822745869,0.0010323759935217402,0.0035978636799999996,0.0035399256626728105,1.01664693292048,0.01695948850463086,0.004959999999999999,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,28.125
125,62,63,1.0,0.5,0.5,0.0,-0.0,0.04862,0.053,0.0009618325800262747,0.0010019081794256398,0.00400085248,0.0039369909143266765,1.0164826761935333,0.01676318799344782,0.004380000000000002,50000,4,Expected_Disc_Count,ab_0.0_disc_0.5,0.0,0.0,31.25
150,75,75,1.0,0.25,0.25,0.0,-0.0,0.0486,0.05276,0.0009616448408846168,0.0009997637961038598,0.0016672817777777778,0.0016449787970370371,1.0137356421561636,0.013812790921336651,0.004160000000000004,50000,4,Expected_Disc_Count,ab_0.0_disc_0.25,0.0,0.0,18.75
150,75,75,1.0,0.3,0.3,0.0,-0.0,0.04966,0.05546,0.000971533678263394,0.0010235642471286305,0.001999785777777777,0.001973183857777778,1.0136625383660784,0.013799056510676528,0.0058,50000,4,Expected_Disc_Count,ab_0.0_disc_0.3,0.0,0.0,22.5
150,75,75,1.0,0.35,0.35,0.0,-0.0,0.0488,0.05352,0.0009635202125539454,0.0010065347445567887,0.0023299155555555552,0.0022989055051851853,1.013677105969103,0.013871633093065147,0.004719999999999995,50000,4,Expected_Disc_Count,ab_0.0_disc_0.35,0.0,0.0,26.25
150,75,75,1.0,0.4,0.4,0.0,-0.0,0.0492,0.05354,0.0009672575665250698,0.001006712157471042,0.0026653591111111107,0.0026300724148148147,1.013600259915391,0.013865603229020572,0.004339999999999997,50000,4,Expected_Disc_Count,ab_0.0_disc_0.4,0.0,0.0,30.0
150,75,75,1.0,0.45,0.45,0.0,-0.0,0.051,0.05474,0.0009838597461020548,0.0010172859224426532,0.0029992417777777772,0.0029591341511111115,1.0137404926866103,0.013900422759382774,0.0037400000000000003,50000,4,Expected_Disc_Count,ab_0.0_disc_0.45,0.0,0.0,33.75
